sb-2331	2331	pull	AS16d30S16d38S26624S20338S20330M509x561S20338491x546S20330492x527S16d30490x461S16d38491x438S26624492x487	2331
sb-2332	2332	cheat	AS11e04S22a04S15d48S20700M521x541S11e04479x458S15d48480x514S20700503x515S22a04487x493	2332
sb-2333	2333	heaven	AS18010S18018S18010S26606S26612S2c601M562x521S18010499x506S18018472x496S26612437x496S18010498x484S26606532x478S2c601530x489	2333
sb-2334	2334	use	AS11500S20308S20e00S26a02S34600M525x562S20308503x547S11500510x515S20e00495x531S26a02478x525S34600482x482	2334
sb-2335	2335	increase • to increase in money	M535x527S11527465x500S11502505x473S2b700515x500S20500500x515	2335
sb-2336	2336	bounce check  • insufficient funds • rubber check	M528x527S15a30472x493S15a03505x473S27700484x486S20b00487x514	2336
sb-2337	2337	count	AS15a39S1d451S20e00S26507M528x527S15a39472x496S20e00491x515S1d451503x490S26507502x473	2337
sb-2338	2338	2006 • two thousand six	AS10e20S23c01S18720S18221S15a31S20500M534x542S10e20519x461S23c01485x484S20500470x531S15a31474x515S18221483x509S18720465x459	2338
sb-2339	2339	architect	AS1f720S1f728S23b04S23b1cS20500S2fb04S15a40S15a48S22a04S22a14S2fb04M540x557S1f720499x458S1f728480x458S23b04521x460S23b1c459x460S20500495x443S2fb04491x482S15a40503x503S15a48481x503S22a04503x534S22a14480x534S2fb04490x551	2339
sb-2340	2340	off	AS17c51S22104M518x511S17c51491x488S22104483x504	2340
sb-2341	2341	Scotland • Scottish	AS14402S14450S20e00S20e00S22b06S22b04S36d00M532x541S36d00479x460S14402453x472S20e00487x475S22b06502x473S14450465x492S20e00487x493S22b04486x511	2341
sb-2342	2342	hello	M516x526S27106501x486S15a20484x474	2342
sb-2343	2343	kiss	AS18510S18518S26502S26516S2f700S2f710S20500S34d00M544x552S18510500x537S18518471x537S20500494x522S34d00482x482S26502529x538S26516450x538S2f700531x529S2f710454x529	2343
sb-2344	2344	training	AS1fb20S1001aS20e00S27106M531x522S1001a469x507S1fb20483x486S20e00501x492S27106516x477	2344
sb-2345	2345	top	AS15d12S15d18S20500M517x529S15d18484x502S15d12482x470S20500507x493	2345
sb-2346	2346	hearing person	AS10002S2f000S33d00M541x540S33d00482x482S10002511x520S2f000487x520	2346
sb-2347	2347	eager • enthusiastic • anxious • zealous • vigor	AS15a40S15a48S21100S26c08S26c18M527x531S15a40499x504S15a48485x497S21100494x485S26c08500x469S26c18473x469	2347
sb-2348	2348	dirt	AS18546S1854eS21200S21200S2fb04M538x530S18546513x495S1854e475x494S21200510x471S21200462x470S2fb04489x524	2348
sb-2349	2349	insult	AS10040S2d200S2f700M513x537S10040489x507S2d200487x474S2f700493x464	2349
sb-2350	2350	nomad • travel • journey • adventure	M513x535S11820487x508S29c00496x465	2350
sb-2351	2351	red • ball	M517x521S15a37486x498S1f702484x490S20600495x480	2351
sb-2352	2352		M533x552S21600522x544S33b00482x483S21600510x544S20e00514x514S22f04508x528S10000487x511	2352
sb-2353	2353	God-loves-you-much	AS19c20S19c28S2c600S2c610S33500M531x518S19c20503x434S19c28465x434S33500476x483S2c610473x397S2c600511x395	2353
sb-2354	2354		M533x552S21600522x544S33b00482x483S21600510x544S20e00514x514S22f04508x528S10000487x511	2354
sb-2355	2355	with someone	AS10020S10028S26c2aM516x533S10020501x467S10028484x467S26c2a493x506	2355
sb-2356	2356	boast	AS14c50S14c58S20500S20500S27107S2711bS2fc00S36d00S36d00M569x523S20500513x503S14c50525x492S14c58449x492S27107542x477S2711b430x477S2fc00492x496S36d00478x516S36d00479x477S20500477x503	2356
sb-2357	2357	McDonalds	M525x521S10a11497x495S10a19475x495S20600497x480	2357
sb-2358	2358	McDonalds	M532x536S37802468x491S37a06484x522S18d20482x497S28d0a490x464S10120516x493S20500489x525S20500519x525	2358
sb-2359	2359	hit	AS20300S15a30S20b00S26602M531x516S15a30470x483S20300485x486S20b00484x503S26602501x500	2359
sb-2360	2360	troubles	AS15a11S15a19S22f03S22f15S2ff00M527x517S2ff00482x482S15a11504x464S15a19463x475S22f03498x475S22f15475x483	2360
sb-2361	2361	yesterday	M538x547S2ff00482x483S1f520514x502S20600505x519S26504509x532	2361
sb-2362	2362	welcome • introduce • introduction	AS18207S2d204M517x525S18207493x475S2d204484x501	2362
sb-2363	2363	wife	AS16d10S22a03S20800S16d51S16d39S30005M527x580S30005482x482S22a03506x534S16d51486x545S16d10510x512S20800498x567S16d39470x560	2363
sb-2364	2364	send	AS18021S15a56S26601S20e00S22100M523x527S15a56479x515S18021498x493S26601482x472S22100491x496S20e00477x500	2364
sb-2365	2365	love-it	AS20350S26500S20500S2ff00S21600S2f700M526x539S21600496x504S2ff00482x482S20500483x518S20350495x522S26500512x513S2f700513x532	2365
sb-2366	2366	desert	AS10612S20e00S26506S30004S18210S18218S26a00S26a10S2fb00M546x592S10612488x520S30004482x482S20e00516x520S26506531x518S2fb00495x552S18210507x577S18218477x577S26a00507x560S26a10477x560	2366
sb-2367	2367	funny	AS11502S1150aS22f02S22f16S2fb04S2ff00M547x561S2ff00482x482S1150a452x509S11502517x510S2fb04493x535S22f16464x535S22f02523x536	2367
sb-2368	2368	two days ago • day before yesterday	M553x524S2ff00482x483S1f520508x509S1dc20518x477S22a07540x508	2368
sb-2369	2369	yesterday	M549x524S2ff00482x483S1f520508x509S22a07536x508S20600521x493	2369
sb-2370	2370	evaluate	AS20321S20323S2e506S2e51aS2fb04M533x530S20321469x471S20323510x470S2e506506x498S2e51a466x502S2fb04491x524	2370
sb-2371	2371	enough	AS14c51S20348S20e00S26a07M529x531S20348496x496S14c51471x505S20e00500x482S26a07508x468	2371
sb-2372	2372	day before yesterday	M561x542S2ff00482x483S1f720519x492S1dc20515x512S26604538x501S20602551x497	2372
sb-2373	2373	turn for second	AS1dc40S11e0aS28800S1dc50M529x531S11e0a470x481S1dc40486x501S1dc50504x468S28800517x503	2373
sb-2374	2374	yesterday	AS1f720S20602S26504S2ff00M539x535S2ff00482x483S1f720519x492S20602515x511S26504525x515	2374
sb-2375	2375	ravenous • very hungry • famished	AS15402S21100S22a04S2f900S36d00M521x536S15402486x479S22a04493x514S36d00479x465S2f900495x531S21100493x497	2375
sb-2376	2376	hangout	M554x523S11800528x496S2eb0a522x477S36d00479x516	2376
sb-2377	2377	Wednesday	AS18600S2e502M514x529S2e502487x506S18600493x471	2377
sb-2378	2378	cases	AS10018S20310S2df06S10018S20310S2df06S26526M561x522S10018440x492S20310447x488S2df06465x479S10018515x492S20310522x487S2df06541x479S26526487x505	2378
sb-2379	2379	meet	AS10020S10008S20500S2d628S10020S10008S20500S10020S10008S20500M551x527S10008484x472S10020491x478S20500499x476S10008449x487S20500541x490S10008525x486S2d628483x515S20500464x492S10020530x492S10020454x493	2379
sb-2380	2380	heaven	AS15a01S15a09S2df04S2df0cS2df14S2df1cS2fb00S32107M572x517S32107482x482S15a01529x450S15a09501x450S2df04551x430S2df0c549x450S2df14480x450S2df1c478x430S2fb00519x437	2380
sb-2381	2381	sandal	AS10051S14c58S20700S26504S21400M524x534S14c58476x503S10051491x505S20700484x489S21400509x529S26504485x465	2381
sb-2382	2382		M531x566S36100482x483S1ef06481x518S1ef0e502x518S22a04503x551S22a14481x551S22104519x555S22104465x554S20500503x508S20500486x507	2382
sb-2383	2383	abundance	AS18128S15a36S20500S2880aS20500S18100S37806M534x527S15a36507x502S18100509x473S18128466x474S37806472x507S2880a483x482S20500475x516S20500507x516	2383
sb-2384	2384	go out • gone • go	M534x535S14c10467x504S20310519x465S26607492x483	2384
sb-2385	2385	Kansas City	AS14220S16d20M525x515S14220475x484S16d20508x495	2385
sb-2386	2386	amazing	AS20310S20314S22500S22500S22504S22504S31a00S34700M536x518S31a00482x483S22504465x467S34700482x483S20314472x481S22500510x467S22504524x469S22500479x466S20310513x482	2386
sb-2387	2387	amazing	AS20310S20314S21f1aS21f12S21a1aS21a12S31a00S34700M543x518S31a00482x483S20310513x482S34700482x483S20314472x481S21a1a509x469S21a12457x468S21f12457x457S21f1a509x458	2387
sb-2388	2388	beg	AS15030S16d36S26524S21600S21600S37800S20800S2fa00S37800M518x552S21600507x448S15030492x459S21600497x448S26524497x537S37800502x490S16d36495x498S2fa00498x527S20800481x497S37800504x490	2388
sb-2389	2389	washing machine	AS15051S15037S2ea06S2ea42M530x530S15037472x502S15051471x470S2ea06505x485S2ea42505x508	2389
sb-2390	2390	count	AS1d451S15a37S26a07S20e00M532x530S26a07511x470S1d451497x492S20e00483x518S15a37468x499	2390
sb-2391	2391	straightforward	AS15a10S26500S2f900S2ff00M518x517S2ff00482x482S15a10494x485S26500493x461S2f900495x454	2391
sb-2392	2392	who	AS1e110S21800S30300S30c00S34600M518x532S1e110464x506S34600482x488S30300482x477S21800458x491S30c00482x488	2392
sb-2393	2393	sign-to-me	AS20302S26a04S14c00S33100M556x540S20302532x476S33100482x482S26a04529x495S14c00528x509	2393
sb-2394	2394	produce	AS20331S20339S20500S2b720S14c39S14c31S20500M529x551S20331503x518S20339475x519S2b720487x493S14c39472x464S14c31503x449S20500488x540S20500502x540	2394
sb-2395	2395	appear • show up • show	AS14c1aS10010S20700S22b00M522x544S14c1a478x471S10010498x479S20700504x456S22b00499x514	2395
sb-2396	2396	saw	AS10e00S26600S31410M532x528S31410482x482S10e00510x498S26600516x457	2396
sb-2397	2397	film	AS14c20S15a56S2a408M527x530S15a56474x518S14c20474x490S2a408502x469	2397
sb-2398	2398	scientist	AS1f521S1f523S23100S23110S2fb04S15a40S15a48S22a04S22a14S2fb04M532x563S1f521510x445S1f523469x438S23100506x474S23110468x466S2fb04487x490S15a40511x509S15a48478x509S22a04511x541S22a14478x541S2fb04494x557	2398
sb-2399	2399	Austria	AS10641S10649S20500S21800S21800M523x527S10641481x483S10649495x499S20500483x515S21800477x474S21800505x490	2399
sb-2400	2400	categories	AS2df1eS2df06S2df16S2df0eS2df16S2df0eS16d18S16d10S26726S2fb00S2fb00S2fb00M577x531S16d10452x511S16d18422x511S26726495x511S2df06450x480S2df1e423x480S2df0e478x481S2df16503x481S2df0e531x481S2df16557x481S2fb00548x469S2fb00494x469S2fb00441x469	2400
sb-2401	2401	amazing	AS20310S20314S21f1aS21f12S14c10S14c18S21a1aS21a12S31a00S34700M538x518S31a00482x483S20310513x482S34700482x483S20314472x481S21a1a503x439S21a12458x440S21f12458x429S21f1a504x428S14c10509x447S14c18467x447	2401
sb-2402	2402	start	M526x527S14c49474x500S10012489x503S2c300500x473S21300475x480	2402
sb-2403	2403	good-friend	AS10621S1060aS20800S26520S2f900M524x531S1060a475x511S10621493x511S20800491x498S2f900491x468S26520489x477	2403
sb-2404	2404	ASL	AS1f720S20320S1dc20S2f900M513x535S1f720492x466S20320497x486S1dc20488x505S2f900502x512	2404
sb-2405	2405	garbage	AS10610S26b00S20e00S38404M542x546S20e00520x531S10610491x520S26b00515x510S2ff00482x483	2405
sb-2406	2406	help	AS1f702S15a37S26521S26522S26523S20500M528x536S15a37505x507S1f702499x499S20500494x525S26521479x463S26522472x477S26523478x493	2406
sb-2407	2407	paint	AS15d11S15d18S20e00S22104S22100M531x522S15d18469x488S15d11493x499S22104504x483S22100519x483S20e00489x479	2407
sb-2408	2408	If	M541x519S2ff00482x483S19200510x500S20600519x489	2408
sb-2409	2409	New-Zealander	AS15a49S11911S20500S2880cS20500S18210S2f900M532x532S15a49467x472S11911494x482S20500498x468S20500469x511S18210476x503S2880c520x498S2f900520x527	2409
sb-2410	2410	come-here	AS15d30S2c305M514x528S15d30492x472S2c305487x504	2410
sb-2411	2411	how	AS17911S17919S2c300S2c311M529x524S17911501x505S17919479x505S2c300503x475S2c311471x475	2411
sb-2412	2412	bald	AS1c521S20e00S27107S2ff00M558x517S2ff00482x482S1c521501x454S20e00527x472S27107531x451S20500488x470	2412
sb-2413	2413	explain	M525x582S1ce40500x552S1ce48473x543S26c08498x533S30a00482x483S26c18469x524	2413
sb-2414	2414		M526x534S10e00511x474S36d00479x467S26c0a511x507	2414
sb-2415	2415	incomplete-pass	AS15a5fS15a57S26706S26712S26706S26712S37713S3770bM536x545S15a57502x456S26712464x529S3770b484x475S15a5f472x457S26706494x501S26712464x505S26706493x525S37713490x475	2415
sb-2416	2416	hot	M542x536S14e00502x505S34700482x483S28108522x485	2416
sb-2417	2417	across • over	AS15d41S15a56S20e00S2b700M524x522S15a56496x483S15d41501x499S2b700475x477S20e00485x502	2417
sb-2418	2418	from	AS10642S10018S20500S26605M529x517S10018474x487S10642483x482S20500470x482S26605507x494	2418
sb-2419	2419	graduate	AS1f040S14c3aS2970cS20500M531x534S20500473x486S1f040482x465S14c3a468x510S2970c512x484	2419
sb-2420	2420	proud--2	AS1f552S22b00S21100S33b00M521x589S1f552492x565S22b00492x528S33b00482x482S21100508x544	2420
sb-2421	2421	bright	AS1c421S20357S20500S22b00M522x531S1c421492x477S20357486x510S20500499x506S22b00477x468	2421
sb-2422	2422	August	AS1f720S11520S1f000M538x515S1f720461x500S11520490x485S1f000509x500	2422
sb-2423	2423	balloon • hot air balloon	M530x539S15451506x462S10018510x490S2890e470x463S28906472x481S2891e471x506S28916471x524	2423
sb-2424	2424	ill • sick • illness • disease	AS1c500S1c509S20600S20600S31300S38520M542x562S31300482x483S1c500512x475S1c509475x524S20600488x469S20600491x551	2424
sb-2425	2425		M508x515S10000493x485	2425
sb-2426	2426		M508x515S10010493x485	2426
sb-2427	2427	horse	AS13220S22114S30007M537x518S30007482x483S13220514x468S22114508x459	2427
sb-2428	2428	scroll	AS20332S37703S2033aS3770bS28712M538x527S20332502x497S37703516x505S3770b463x504S2033a485x497S28712462x472	2428
sb-2429	2429	walk up to me	AS10008S27514S2f700M522x527S10008477x472S27514498x494S2f700509x520	2429
sb-2430	2430	Adam Frost	AS20301S22505S22501S36d00M521x521S36d00479x480S20301474x500S22501464x500S22505471x488	2430
sb-2431	2431	Adam Frost	M521x521S36d00479x480S20301474x500S22601466x502S22605471x491	2431
sb-2432	2432	mountain	M528x553S1f759488x520S1f751487x532S20b00472x530S14c20505x480S14c28473x480S22b10477x447S22b00508x447	2432
sb-2433	2433	is • true	AS10010S26500S33b00M534x540S33b00482x482S10010487x510S26500520x496	2433
sb-2434	2434	respect-2	AS11a10S2c600S11a18S2c610S2fb03S2ff00M563x530S2ff00482x482S11a10544x468S11a18522x446S2c600544x503S2c610522x480S2fb03531x518	2434
sb-2435	2435	nothing	AS17621S17623S26c02S26c1aS2fb04M528x531S17621472x468S17623512x468S26c02513x497S26c1a471x496S2fb04492x525	2435
sb-2436	2436	preserve	AS10e02S20302S20600M519x516S20600497x484S10e02487x501S20302480x491	2436
sb-2437	2437	amazement	AS20310S20318S21b00S21600S21b00S21600S2fb04S2f700S34400S31a00M548x554S31a00482x482S34400482x482S20310530x495S20318459x495S21b00529x481S21600540x480S21b00467x484S21600457x483S2fb04493x534S2f700493x547	2437
sb-2438	2438	hurricane	M529x525S12d2e483x500S12d06488x477S22112522x475S22116472x499	2438
sb-2439	2439	cl-wall (left)	AS14728S2f900M507x515S14728493x484S2f900494x510	2439
sb-2440	2440	sleep	AS14c00S22a04S18536S2ff00M518x563S2ff00482x483S22a04493x524S18536492x538S14c00487x489	2440
sb-2441	2441	bowl	AS16d3fS16d37S28900S28918S16d40S16d48M534x535S16d3f502x515S16d37478x515S28918467x488S28900519x488S16d48476x465S16d40504x465	2441
sb-2442	2442	foundation	AS20356S20300S20500S20500S37906M528x524S20356513x476S37906474x482S20500507x495S20500473x494S20300505x509	2442
sb-2443	2443	nation • natural • naturally	AS11922S15a5aS2e736S22a04S20500M520x529S15a5a484x517S11922494x492S20500481x503S2e736491x470S22a04479x486	2443
sb-2444	2444	bowl	AS16d3fS16d37S28900S28918S16d40S16d48M534x534S16d37479x514S16d3f503x514S28918466x489S28900519x488S16d48475x466S16d40504x466	2444
sb-2445	2445	poor	M523x555S37900501x446S3770b501x464S14c32478x487S1853d484x536S22f04485x517	2445
sb-2446	2446	meat • steak	M519x517S15a06482x505S1c351494x484S20800487x493	2446
sb-2447	2447	pretty	AS14c00S1851fS2ed01S2f900S2ff00M529x548S2ff00482x482S14c00506x502S2ed01491x529S1851f472x506S2f900467x508	2447
sb-2448	2448	group	AS1f020S1f028S2df06S2df1eS2fb00M534x529S2fb00493x470S2df06503x483S2df1e476x483S1f020505x514S1f028466x514	2448
sb-2449	2449	send	AS16713S15a56S20e00S22101S26601S15a11M534x538S15a56507x526S16713512x504S15a11466x461S22101491x501S20e00497x508S26601488x482	2449
sb-2450	2450	pick-up	AS16e40S16e48S22b20S36d00M532x537S16e40509x488S16e48472x488S22b20492x507S36d00479x463	2450
sb-2451	2451	P	AS14021M516x512S14051485x488	2451
sb-2452	2452	Humpty-Dumpty	AS11541S11549S20500S2a304S2a31cS2fb04M526x546S11541499x463S11549477x471S20500485x455S2a304503x493S2a31c475x501S2fb04494x540	2452
sb-2453	2453	Michael	M557x537S18d58457x465S18d50523x464S22a00442x497S22a04457x499S22a00471x497S22a14514x499S22a10529x499S22a14542x500S36d00515x518S36d00443x518S2fb04493x531	2453
sb-2454	2454	three travel	AS11e20S27e00M516x528S11e20483x498S27e00493x472	2454
sb-2455	2455	saved	AS10010S1001aS20500S25a24S36d00M521x533S36d00479x480S1001a456x508S10010467x503S20500476x489S25a24454x468	2455
sb-2456	2456	recognize	AS10a10S20500S30006S22a03S10a50S15d39S20500M534x571S30006482x482S20500521x485S10a10519x499S22a03516x531S10a50494x545S20500484x557S15d39473x528	2456
sb-2457	2457	screw-off	AS14210S1ce10S1ce10S17610S33200S26500M623x517S33200482x482S17610581x494S26500523x476S14210506x485S1ce10522x442S1ce10601x480	2457
sb-2458	2458	bawl	AS14c41S14c49S20500S20340S20348S20500S26a20M522x558S14c41478x441S14c49494x465S20500511x448S26a20489x499S20340500x523S20348490x543S20500512x545	2458
sb-2459	2459	single	AS30a00S30300S10000S2f900M533x559S10000518x517S2f900522x554S30a00482x488S30300482x477	2459
sb-2460	2460	that	AS19a18S15d19S20500M524x518S19a18496x487S15d19476x482S20500495x507	2460
sb-2461	2461	amaze	AS20310S20318S14c10S14c18S22100S22104S22104S22100S21b00S21600S21b00S31900S31a00M563x535S31a00482x464S31900482x500S20318458x514S20310526x513S14c10524x453S14c18455x454S22100530x502S22104551x493S22104444x496S22100460x502S21b00531x489S21600551x502S21b00461x489	2461
sb-2462	2462	path-cl4mod	AS14540S14548S22e00S22e10S2fb04S33c00S32a00M560x568S14540509x521S14548464x521S2fb04492x562S22e00543x532S22e10441x531S32a00482x482S33c00482x482	2462
sb-2463	2463	dog	AS15a1cS20c00S36d00S36d00S3860dM566x534S36d00479x466S36d00480x498S15a1c523x507S20c00538x511	2463
sb-2464	2464	woman	M538x550S22a03502x526S20500512x516S20500492x539S15210518x489S30005482x483	2464
sb-2465	2465	grab	AS14c20S20320S26500S2f700M519x531S14c20496x500S20320482x469S26500483x491S2f700503x481	2465
sb-2466	2466	swim	AS15a21S15a27S2d608S2d610S2d608S2d610S2fb00M551x525S15a27473x502S15a21501x502S2fb00489x475S2d610448x492S2d610451x477S2d608513x478S2d608522x494	2466
sb-2467	2467	woman	M532x578S30004480x483S20500496x567S14c11473x516S36d00479x553S22b04516x514	2467
sb-2468	2468	Czech	AS15d01S22f07S20e00S2f900S30004M548x542S30004482x482S20e00522x509S2f900534x520S22f07527x492S15d01496x519	2468
sb-2469	2469	insect	M546x523S33100482x483S11e10523x493S21d00523x481	2469
sb-2470	2470	five o'clock	AS10013S15a1aS20500S22a00S14c20S27106M533x546S10013480x510S15a1a480x534S20500466x533S22a00495x492S27106518x454S14c20491x457	2470
sb-2471	2471	translation	AS10000S10028S21100S2e008S2e01cM514x556S10000499x481S10028492x488S21100485x476S2e008493x443S2e01c491x528	2471
sb-2472	2472	building	AS18210S18218S22f20S2fd04S20e00M520x540S18210497x525S18218479x516S20e00495x499S22f20488x460S2fd04489x482	2472
sb-2473	2473	in	AS18522S17644S20700M519x518S18522488x482S17644480x502S20700501x499	2473
sb-2474	2474	Oregon	AS17600S2b700S36d00M548x525S36d00479x501S2b700521x475S17600532x509	2474
sb-2475	2475	that	AS19a20S26500S2f710M514x524S19a20486x504S26500495x487S2f710497x476	2475
sb-2476	2476	home	M535x550S2ff00482x483S18510510x506S20600501x520S26504505x535	2476
sb-2477	2477	home	M535x531S2ff00482x483S18510510x506S20600501x520	2477
sb-2478	2478	mother	M539x536S2ff00482x483S14c20516x505S20600490x519	2478
sb-2479	2479	amaze	AS1fa10S1fa18S21600S21b00S21600S21b00S31a00S34400M540x517S31a00482x482S1fa10519x491S1fa18460x494S21b00522x477S21600532x477S21600458x481S21b00468x481S34400482x482	2479
sb-2480	2480	mother	M532x531S2ff00482x483S14c20509x496S20600489x520	2480
sb-2481	2481	nose	M518x518S33100482x483	2481
sb-2482	2482	FAQ	M517x538S1ce20495x462S1f720491x496S1f051483x515	2482
sb-2483	2483	section	M524x525S15a3a477x493S15a41478x476S2d60a501x505S21100506x488	2483
sb-2484	2484	11 • eleven	AS1eb06S22f00S10000M513x539S10000493x460S1eb06492x515S22f00488x495	2484
sb-2485	2485	information	M538x522S18507519x489S1850f461x495S2ff00482x483S14c30513x436S14c38459x445S26500518x471S26510463x480S33e00482x483S30a00482x483	2485
sb-2486	2486	praise	AS15a2fS15a07S20c00M514x519S15a07486x482S15a2f487x482S20c00486x506	2486
sb-2487	2487	SignWriting List	M525x619S10011499x382S10019475x396S2ea04508x417S2ea48486x433S15a06486x475S1eb20501x490S22a04503x604S1440a485x551S14402492x575S29a0b491x504	2487
sb-2488	2488	hate	AS14c40S14c48S2fb00S2f900S2f900S1bb40S1bb48S30c00M530x600S30c00482x482S14c40506x528S14c48469x528S2fb00492x525S2f900513x520S2f900477x520S1bb40505x572S1bb48472x572	2488
sb-2489	2489	inform	AS18517S1851fS2b701S2b710S21b00S21b00S2ff00M539x517S2ff00482x482S18517520x485S1851f460x486S2b701516x452S2b710463x453S21b00528x466S21b00463x467	2489
sb-2490	2490	before • ago • past	AS15d00S26604S36d00S38506M547x530S36d00479x487S15d00528x470S26604527x500	2490
sb-2491	2491	help	AS1f702S15a37S26621S20500M526x526S15a37503x503S1f702501x495S26621474x474S20500490x511	2491
sb-2492	2492	videophone • video communication	AS15720S15700S23004S23014S2fb04M526x529S2fb04482x523S15700479x471S23004501x508S15720501x477S23014473x501	2492
sb-2493	2493	proceed	AS18240S18248S26500S26510M531x523S18240507x508S18248468x508S26500513x476S26510475x476	2493
sb-2494	2494	friend	AS10620S1000aS10628S10002M520x538S1000a481x466S10620499x462S10628480x512S10002490x516	2494
sb-2495	2495	upset	AS10e52S2c500S36d00M549x524S36d00479x477S10e52483x509S2c500509x489	2495
sb-2496	2496	fix	AS18510S18518S23600S20e00S2fc04M528x536S18510503x510S18518472x513S20e00497x524S23600478x486S2fc04490x464	2496
sb-2497	2497	gather	AS14c10S14c18S26503S26515S18510S18518S20500M563x528S18510502x513S18518474x513S14c10540x472S14c18437x472S26515457x499S26503529x498S20500495x499	2497
sb-2498	2498	period	AS1eb27S26500S2f900S2f900S30c00M543x564S30c00482x482S2f900494x506S2f900527x509S26500526x517S1eb27523x537	2498
sb-2499	2499	flutter	AS14420S22510S31410M547x517S31410482x482S14420524x485S22510525x466	2499
sb-2500	2500	income	AS16f40S15d39S21100S2d600S20300S15d39S20500M524x550S15d39476x450S16f40498x460S21100489x478S2d600484x497S15d39481x512S20300498x531S20500482x539	2500
sb-2501	2501	can't	M527x521S10059473x479S10051497x479S20e00494x491S22a04493x506	2501
sb-2502	2502	cat	M569x521S2ff00482x483S20e00540x501S26a06555x494S1d410511x488	2502
sb-2503	2503	dog	M515x530S14037491x499S20e00490x484S22914486x471	2503
sb-2504	2504	tell	AS10000S2b707S30004M533x542S30004482x482S10000487x512S2b707508x515	2504
sb-2505	2505	rabbit	M533x518S30007482x483S13200509x465S22114501x455	2505
sb-2506	2506	stockings	AS10050S10058S21100S26c08S26c18S2fb00M536x530S10050501x497S10058482x500S21100493x478S26c08509x478S26c18464x478S2fb00492x469	2506
sb-2507	2507	best	AS15a01S28807S1f502S30004M542x542S30004482x482S15a01495x519S28807521x505S1f502527x477	2507
sb-2508	2508	motyl	AS14c01S14c09S20700S23307S22517S22511S37600M544x540S20700490x491S14c01466x494S14c09506x494S22511456x483S22517526x484S37600487x517S23307488x460	2508
sb-2509	2509	gossip	AS1eb17S1eb1fS26500S34700S22130S2fb00M536x595S34700482x482S1eb17516x512S1eb1f463x511S26500492x553S22130482x588S2fb00491x577	2509
sb-2510	2510	wobble	AS10004S2a500M512x527S2a500491x494S10004489x473	2510
sb-2511	2511	exclamation-point	AS36d00S2f700M536x503S36d00479x499S2f700524x496	2511
sb-2512	2512	maximum • limit	AS18210S18218S26500S26510M519x537S18210495x487S18218481x483S23f00498x509S20b00492x464	2512
sb-2513	2513	derive	AS10e40S10e48S11040S11048S26504S26514S21600S21600S2fb04M529x551S10e40512x449S10e48475x448S26504515x486S26514473x485S2fb04492x498S21600518x509S21600475x510S11040514x524S11048471x524	2513
sb-2514	2514	contact	AS1c510S1c518S20600M531x515S1c510501x486S1c518470x486S20600490x504	2514
sb-2515	2515	snake	M535x540S2ff00482x483S11000505x513S2dc06522x467	2515
sb-2516	2516	bed	M534x528S2ff00482x483S15a10517x487S20600512x517	2516
sb-2517	2517	Word of God	AS10017S10008S22a07S32107S30004M557x543S30004482x483S32107482x483S10017527x479S22a07540x467S10008499x513	2517
sb-2518	2518	bedroom	M539x619S2ff00482x483S15a10517x487S15a4a487x607S15a40527x563S26501514x551S15a48460x563S26515473x592S15a42485x538S22b04523x522	2518
sb-2519	2519	laptop-computer	AS15a52S15a36S20500S2c400M523x524S15a36485x512S15a52483x504S2c400477x476S20500513x505	2519
sb-2520	2520	so	AS14c37S14c3fS22a04S22a14S30104S30a00M542x596S14c37515x547S14c3f459x546S22a04517x580S22a14472x581S30a00482x488S30104482x476	2520
sb-2521	2521	correct	AS15d39S10051S20e00S26606S26604M545x527S15d39456x489S10051475x506S20e00484x478S26606515x476S26604517x473	2521
sb-2522	2522	belong-to-God	AS1ce41S1ce4fS22c27S20700M536x534S1ce41476x489S1ce4f465x501S22c27503x466S20700495x519	2522
sb-2523	2523	coat • jacket	M540x529S36d00479x472S1f701519x476S1f709460x476S21100512x493S21100476x493S28804503x507S2881c487x507	2523
sb-2524	2524	translate	AS10050S10038S21100S2a228M519x525S2a228493x475S10038480x488S21100506x504S10050487x495	2524
sb-2525	2525	get-up	AS11830S2a200S10e04S15a37S20500M532x539S11830517x483S10e04479x482S2a200502x460S15a37476x516S20500468x514	2525
sb-2526	2526	jacket • coat	AS1f701S1f709S21100S28804S2881cS2fb04S36d00M537x532S36d00479x469S1f701507x479S1f709471x479S28804511x503S2881c476x503S21100494x507S2fb04492x526S20500527x475S20500462x474	2526
sb-2527	2527	sandals	M529x526S14c58485x495S10013499x481S20710472x475	2527
sb-2528	2528	deliver	AS10131S10139S2a204S2a21cS37713S3770bM524x545S3770b485x480S10131475x457S37713490x481S2a21c475x517S10139506x456S2a204501x516	2528
sb-2529	2529	sweater	M530x547S36d00479x453S1f704508x490S1f70c477x490S21100497x502S22b04514x512S22b14476x513S2fb04496x541	2529
sb-2530	2530	sweater	M526x539S36d00479x461S1f704506x474S1f70c475x474S21100512x492S22b04510x509S22b14475x509S21100476x492	2530
sb-2531	2531	dinner	AS18507S20500S22a04S20500S18220S15a1aS33b00M534x589S15a1a499x577S33b00482x482S18507499x511S18220494x561S22a04502x541S20500515x510S20500524x565	2531
sb-2532	2532	shirt	M547x525S1d401521x492S36d00479x503S20800512x515S26a00520x475	2532
sb-2533	2533	have	AS18041S18049S20500S20500S30a00M530x557S18049472x521S18041505x521S20500487x546S20500504x546S30a00482x482	2533
