mshanim-voAgJHjelck	https://youtube.com/watch?v=voAgJHjelck	Airplane	voAgJHjelck
mshanim-_HX6hEGT7II	https://youtube.com/watch?v=_HX6hEGT7II	Milk	_HX6hEGT7II
mshanim-ctK6OEmiMCI	https://youtube.com/watch?v=ctK6OEmiMCI	Log	ctK6OEmiMCI
mshanim-4su2WgHmH4g	https://youtube.com/watch?v=4su2WgHmH4g	Kangaroo	4su2WgHmH4g
mshanim-p8lNIr3TReM	https://youtube.com/watch?v=p8lNIr3TReM	Jog	p8lNIr3TReM
mshanim-sKXxPnr_GOo	https://youtube.com/watch?v=sKXxPnr_GOo	Ice cream	sKXxPnr_GOo
mshanim-sDlcxSbWxAw	https://youtube.com/watch?v=sDlcxSbWxAw	Horse	sDlcxSbWxAw
mshanim-UOTEzGRi0xw	https://youtube.com/watch?v=UOTEzGRi0xw	Hen	UOTEzGRi0xw
mshanim-6IWHuaoLN6c	https://youtube.com/watch?v=6IWHuaoLN6c	Help	6IWHuaoLN6c
mshanim-xFDQInCMOss	https://youtube.com/watch?v=xFDQInCMOss	Grapes	xFDQInCMOss
mshanim-W76mHyOtt8s	https://youtube.com/watch?v=W76mHyOtt8s	Gorilla	W76mHyOtt8s
mshanim-PxNYxgNrP6k	https://youtube.com/watch?v=PxNYxgNrP6k	Girl	PxNYxgNrP6k
mshanim-e3EJG2_3SQ8	https://youtube.com/watch?v=e3EJG2_3SQ8	Friend	e3EJG2_3SQ8
mshanim-vfPkfYkNGS4	https://youtube.com/watch?v=vfPkfYkNGS4	Fish	vfPkfYkNGS4
mshanim-pQxtdrKGP3w	https://youtube.com/watch?v=pQxtdrKGP3w	Finished	pQxtdrKGP3w
mshanim-kS4e4uZziD4	https://youtube.com/watch?v=kS4e4uZziD4	Farm	kS4e4uZziD4
mshanim-HD66-z808ac	https://youtube.com/watch?v=HD66-z808ac	Stars	HD66-z808ac
mshanim-_Ujdd4CgJm4	https://youtube.com/watch?v=_Ujdd4CgJm4	Sleep	_Ujdd4CgJm4
mshanim-OiE_5apzezU	https://youtube.com/watch?v=OiE_5apzezU	Sheep	OiE_5apzezU
mshanim-D97EMkWkf-c	https://youtube.com/watch?v=D97EMkWkf-c	School	D97EMkWkf-c
mshanim-P7-LxDk_0dc	https://youtube.com/watch?v=P7-LxDk_0dc	Rain	P7-LxDk_0dc
mshanim-yb48nAGBmZg	https://youtube.com/watch?v=yb48nAGBmZg	Quarter	yb48nAGBmZg
mshanim-htB1Y7Pzlg8	https://youtube.com/watch?v=htB1Y7Pzlg8	Please	htB1Y7Pzlg8
mshanim-hwEcHgYaYBA	https://youtube.com/watch?v=hwEcHgYaYBA	Pig	hwEcHgYaYBA
mshanim-vgGf47UoIN8	https://youtube.com/watch?v=vgGf47UoIN8	Play	vgGf47UoIN8
mshanim-U7UXVZVskc4	https://youtube.com/watch?v=U7UXVZVskc4	Pet	U7UXVZVskc4
mshanim-XRU3lvsJd_8	https://youtube.com/watch?v=XRU3lvsJd_8	Pear	XRU3lvsJd_8
mshanim-gb6P6qx_QbM	https://youtube.com/watch?v=gb6P6qx_QbM	Octopus	gb6P6qx_QbM
mshanim-L0yf2ib8xUY	https://youtube.com/watch?v=L0yf2ib8xUY	No	L0yf2ib8xUY
mshanim-CMQJVHVc5mI	https://youtube.com/watch?v=CMQJVHVc5mI	Net	CMQJVHVc5mI
mshanim-jBzqfGY91Pc	https://youtube.com/watch?v=jBzqfGY91Pc	Music	jBzqfGY91Pc
mshanim-kKev-4MIDQM	https://youtube.com/watch?v=kKev-4MIDQM	More	kKev-4MIDQM
mshanim-f-3rGR7Yp-w	https://youtube.com/watch?v=f-3rGR7Yp-w	Monkey	f-3rGR7Yp-w
mshanim-N6j6hUwkhoo	https://youtube.com/watch?v=N6j6hUwkhoo	Mommy	N6j6hUwkhoo
mshanim-PCJKYdGEQD8	https://youtube.com/watch?v=PCJKYdGEQD8	Elephant	PCJKYdGEQD8
mshanim-bavJpJfzPjI	https://youtube.com/watch?v=bavJpJfzPjI	Eat	bavJpJfzPjI
mshanim-hGB34Zlljb0	https://youtube.com/watch?v=hGB34Zlljb0	Duck	hGB34Zlljb0
mshanim-_nzfZdAmnec	https://youtube.com/watch?v=_nzfZdAmnec	Drink	_nzfZdAmnec
mshanim-xx3K8rGKAko	https://youtube.com/watch?v=xx3K8rGKAko	Down	xx3K8rGKAko
mshanim-cgvPCRMUwHs	https://youtube.com/watch?v=cgvPCRMUwHs	Dog	cgvPCRMUwHs
mshanim-QUwFD42GKhk	https://youtube.com/watch?v=QUwFD42GKhk	Diaper	QUwFD42GKhk
mshanim-yznhzeEwx6Y	https://youtube.com/watch?v=yznhzeEwx6Y	Daddy	yznhzeEwx6Y
mshanim-79WyRhC07i0	https://youtube.com/watch?v=79WyRhC07i0	Farm	79WyRhC07i0
mshanim-jLkA5Ihzd18	https://youtube.com/watch?v=jLkA5Ihzd18	Elephant	jLkA5Ihzd18
mshanim-UliD0q4lXo4	https://youtube.com/watch?v=UliD0q4lXo4	Eat	UliD0q4lXo4
mshanim-EKViiOY8yvs	https://youtube.com/watch?v=EKViiOY8yvs	Cracker	EKViiOY8yvs
mshanim-9aa8gl6B06o	https://youtube.com/watch?v=9aa8gl6B06o	Cow	9aa8gl6B06o
mshanim-VsQQjc2oE9Q	https://youtube.com/watch?v=VsQQjc2oE9Q	Cookie	VsQQjc2oE9Q
mshanim-r3rx24mksBg	https://youtube.com/watch?v=r3rx24mksBg	Cheese	r3rx24mksBg
mshanim-qnWN33bKsNc	https://youtube.com/watch?v=qnWN33bKsNc	Candy	qnWN33bKsNc
mshanim-06KS5y8X95g	https://youtube.com/watch?v=06KS5y8X95g	Boy	06KS5y8X95g
mshanim-pGz34K-z9rM	https://youtube.com/watch?v=pGz34K-z9rM	Banana	pGz34K-z9rM
mshanim-J7-oEEhQeAU	https://youtube.com/watch?v=J7-oEEhQeAU	Brown	J7-oEEhQeAU
mshanim-JkQ7CAJ_Blc	https://youtube.com/watch?v=JkQ7CAJ_Blc	Cereal	JkQ7CAJ_Blc
mshanim-sRjSMn6zytA	https://youtube.com/watch?v=sRjSMn6zytA	Cat	sRjSMn6zytA
mshanim-k4tEr3RowkE	https://youtube.com/watch?v=k4tEr3RowkE	Car	k4tEr3RowkE
mshanim-SKU0peMFyAE	https://youtube.com/watch?v=SKU0peMFyAE	Book	SKU0peMFyAE
mshanim-U8h0Tu4s-qU	https://youtube.com/watch?v=U8h0Tu4s-qU	Boat	U8h0Tu4s-qU
mshanim-9c6KxzLfcq0	https://youtube.com/watch?v=9c6KxzLfcq0	Bird	9c6KxzLfcq0
mshanim-2raf9tMCi0U	https://youtube.com/watch?v=2raf9tMCi0U	Bike	2raf9tMCi0U
mshanim-1ZaFda5tNkE	https://youtube.com/watch?v=1ZaFda5tNkE	Bed	1ZaFda5tNkE
